"Id","s20q1","s20q2","s20q3","s20q4","s20q5","s20q6_1","s20q6_2","s20q6_3","s20q6_4","s20q7_1","s20q7_2","s20q7_3","s20q7_4","s20q8_1","s20q8_2","s20q8_3","s20q8_4","s20q8_5","s20q8_6","s20q8_7","s20q8_8","s20q8_9","s20q8_10","s20q9","s20q10","s20q11","s20q12","s20q13","s20q14","s20q15","s20q16","s20q17","s20q18","s20q19","s20q20","s20q21","s20q22","s20q23","s20q24","s20q25","s20q26","s20q27","s20q28","s20q29","s20q30","s20q31","s20q32","s20q33","s20q34","s20q35","s20q36","s20q37","s20q38","s20q39","s20q40","s20q41","s20q42","s20q43","s20q44","s20q45","s20q46","s20q47","s20q48","s20q49","s20q50","s20q51","s20q52","s20q53","s20q54","s20q55","s20q56","s20q57","s20q58","s20q59","s20q60","s20q61","s20q62_1","s20q62_2","s20q62_3","s20q62_4","s20q62_5","s20q62_6","s20q63","s20q64","s20q65","s20q66","s20q67","s20","AAR","AlderKat","Kommune2015","Fylke","Kommunestr","Spraak","Kommune2013","s20ACSI"
"rzaAoda",1.000000,3.000000,2.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,6.000000,5.000000,8.000000,5.000000,5.000000,4.000000,4.000000,4.000000,8.000000,4.000000,4.000000,8.000000,3.000000,4.000000,6.000000,8.000000,6.000000,6.000000,6.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,4.000000,8.000000,6.000000,6.000000,6.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,8.000000,8.000000,6.000000,8.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,5.000000,6.000000,4.000000,6.000000,1.000000,3.000000,4.000000,"0602",6.000000,3.000000,2.000000,,66.66666666666667
"s1sAnzm",1.000000,2.000000,4.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,1.000000,8.000000,7.000000,5.000000,7.000000,4.000000,4.000000,4.000000,6.000000,3.000000,5.000000,5.000000,1.000000,4.000000,7.000000,7.000000,7.000000,7.000000,7.000000,3.000000,8.000000,8.000000,8.000000,7.000000,4.000000,8.000000,4.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,5.000000,5.000000,4.000000,7.000000,6.000000,6.000000,7.000000,4.000000,2.000000,7.000000,4.000000,4.000000,,,,,,,,,6.000000,5.000000,6.000000,6.000000,7.000000,1.000000,3.000000,2.000000,"0219",2.000000,4.000000,2.000000,,77.77666666666666
"s1zAss2",1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,6.000000,3.000000,8.000000,4.000000,2.000000,4.000000,4.000000,4.000000,8.000000,4.000000,3.000000,8.000000,1.000000,4.000000,3.000000,8.000000,4.000000,5.000000,3.000000,3.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,4.000000,8.000000,4.000000,8.000000,3.000000,8.000000,8.000000,5.000000,4.000000,4.000000,5.000000,5.000000,3.000000,8.000000,2.000000,2.000000,2.000000,2.000000,2.000000,8.000000,4.000000,4.000000,4.000000,,,,,,,,,4.000000,4.000000,4.000000,3.000000,4.000000,1.000000,3.000000,3.000000,"1430",14.000000,1.000000,2.000000,,44.44333333333333
"s25Abpc",1.000000,2.000000,3.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,8.000000,8.000000,4.000000,4.000000,5.000000,6.000000,6.000000,6.000000,8.000000,6.000000,5.000000,6.000000,5.000000,4.000000,4.000000,8.000000,5.000000,5.000000,6.000000,4.000000,8.000000,8.000000,8.000000,5.000000,5.000000,5.000000,4.000000,8.000000,8.000000,8.000000,4.000000,8.000000,8.000000,6.000000,4.000000,6.000000,5.000000,5.000000,4.000000,5.000000,5.000000,5.000000,4.000000,8.000000,5.000000,8.000000,5.000000,4.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,3.000000,3.000000,"0605",6.000000,3.000000,2.000000,,83.330000
"s27Avbc",1.000000,3.000000,1.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,7.000000,5.000000,5.000000,2.000000,1.000000,5.000000,8.000000,4.000000,8.000000,8.000000,8.000000,6.000000,1.000000,3.000000,5.000000,8.000000,4.000000,5.000000,5.000000,8.000000,8.000000,8.000000,8.000000,6.000000,4.000000,5.000000,4.000000,7.000000,6.000000,7.000000,5.000000,8.000000,8.000000,4.000000,5.000000,5.000000,6.000000,5.000000,7.000000,5.000000,4.000000,4.000000,5.000000,4.000000,6.000000,8.000000,4.000000,8.000000,4.000000,,,,,,,,,6.000000,6.000000,5.000000,5.000000,6.000000,1.000000,3.000000,1.000000,"0602",6.000000,3.000000,2.000000,,72.22333333333334
"s27Bcbc",1.000000,2.000000,3.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,6.000000,6.000000,6.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,8.000000,6.000000,6.000000,6.000000,5.000000,5.000000,5.000000,6.000000,7.000000,7.000000,6.000000,7.000000,8.000000,8.000000,8.000000,6.000000,8.000000,8.000000,,8.000000,6.000000,6.000000,6.000000,8.000000,8.000000,6.000000,6.000000,6.000000,7.000000,7.000000,6.000000,,,,,,,,5.000000,8.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,3.000000,5.000000,"0426",4.000000,1.000000,2.000000,,83.330000
"s2fAkbc",1.000000,2.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,8.000000,8.000000,6.000000,6.000000,6.000000,5.000000,5.000000,6.000000,8.000000,8.000000,6.000000,6.000000,8.000000,8.000000,8.000000,8.000000,5.000000,8.000000,8.000000,6.000000,5.000000,6.000000,6.000000,6.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,6.000000,8.000000,6.000000,6.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,3.000000,3.000000,"0104",1.000000,3.000000,2.000000,,83.330000
"s3gAfbn",2.000000,3.000000,4.000000,1.000000,3.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,6.000000,6.000000,8.000000,6.000000,8.000000,6.000000,8.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,7.000000,7.000000,6.000000,6.000000,4.000000,,,,,,,,,6.000000,4.000000,3.000000,3.000000,5.000000,1.000000,3.000000,1.000000,"0301",3.000000,4.000000,2.000000,,38.88666666666666
"s4uAr1c",1.000000,2.000000,4.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,7.000000,6.000000,7.000000,6.000000,7.000000,7.000000,6.000000,6.000000,6.000000,8.000000,7.000000,7.000000,7.000000,8.000000,7.000000,7.000000,6.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,7.000000,7.000000,7.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,6.000000,7.000000,6.000000,6.000000,6.000000,6.000000,8.000000,7.000000,7.000000,4.000000,8.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,7.000000,7.000000,1.000000,3.000000,5.000000,"1411",14.000000,1.000000,2.000000,,100.000000
"s4uAs1c",1.000000,2.000000,4.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,7.000000,,,6.000000,6.000000,7.000000,6.000000,7.000000,,,,7.000000,6.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,7.000000,7.000000,8.000000,,8.000000,7.000000,7.000000,4.000000,8.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,6.000000,7.000000,6.000000,6.000000,1.000000,3.000000,5.000000,"0722",7.000000,3.000000,2.000000,,88.88666666666666
"s5qAxxd",1.000000,1.000000,3.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,3.000000,8.000000,8.000000,8.000000,4.000000,1.000000,1.000000,1.000000,8.000000,8.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,1.000000,8.000000,8.000000,8.000000,4.000000,4.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,5.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,3.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,3.000000,1.000000,2.000000,1.000000,3.000000,4.000000,"1112",11.000000,1.000000,2.000000,,16.66666666666667
"s5yAzxp",2.000000,1.000000,3.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,6.000000,8.000000,3.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,1.000000,3.000000,5.000000,"1103",11.000000,4.000000,2.000000,,
"s6nAo9p",2.000000,1.000000,5.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,1.000000,8.000000,8.000000,8.000000,2.000000,5.000000,5.000000,5.000000,8.000000,3.000000,4.000000,5.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,4.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,4.000000,,,,,,,,,8.000000,4.000000,8.000000,8.000000,8.000000,1.000000,3.000000,2.000000,"0301",3.000000,4.000000,2.000000,,50.000000
"s6zAexp",2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,5.000000,5.000000,5.000000,6.000000,6.000000,6.000000,1.000000,2.000000,8.000000,6.000000,6.000000,6.000000,2.000000,1.000000,7.000000,8.000000,1.000000,7.000000,4.000000,4.000000,8.000000,8.000000,8.000000,4.000000,4.000000,5.000000,7.000000,5.000000,6.000000,2.000000,8.000000,8.000000,1.000000,2.000000,6.000000,2.000000,5.000000,2.000000,2.000000,6.000000,6.000000,5.000000,1.000000,8.000000,1.000000,1.000000,4.000000,4.000000,2.000000,1.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,3.000000,4.000000,3.000000,2.000000,1.000000,3.000000,3.000000,"1548",15.000000,2.000000,2.000000,,38.88666666666666
"s76Bzh1",1.000000,2.000000,3.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,2.000000,2.000000,2.000000,2.000000,,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,5.000000,5.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,8.000000,8.000000,6.000000,8.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,5.000000,5.000000,5.000000,5.000000,8.000000,5.000000,8.000000,5.000000,5.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,5.000000,6.000000,1.000000,3.000000,5.000000,"1439",14.000000,2.000000,2.000000,,77.77666666666666
"s7bAomp",1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,7.000000,8.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,7.000000,7.000000,8.000000,1.000000,8.000000,7.000000,8.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,7.000000,8.000000,7.000000,7.000000,7.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,,7.000000,8.000000,7.000000,8.000000,7.000000,8.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,7.000000,7.000000,1.000000,3.000000,4.000000,"1902",19.000000,3.000000,2.000000,,100.000000
"s7eAhgz",1.000000,1.000000,3.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,7.000000,6.000000,7.000000,7.000000,7.000000,5.000000,6.000000,4.000000,8.000000,6.000000,8.000000,6.000000,6.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,7.000000,7.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,7.000000,5.000000,7.000000,8.000000,8.000000,8.000000,7.000000,8.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,6.000000,7.000000,1.000000,3.000000,5.000000,"0501",5.000000,3.000000,2.000000,,94.44333333333333
"s7fAch1",1.000000,1.000000,1.000000,3.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,4.000000,4.000000,4.000000,3.000000,3.000000,4.000000,4.000000,8.000000,4.000000,4.000000,4.000000,8.000000,3.000000,4.000000,4.000000,4.000000,5.000000,4.000000,3.000000,4.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,4.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,3.000000,3.000000,4.000000,4.000000,8.000000,4.000000,4.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,4.000000,3.000000,4.000000,1.000000,3.000000,4.000000,"1014",10.000000,2.000000,2.000000,,44.44333333333333
"s84Anuz",2.000000,2.000000,5.000000,1.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,1.000000,5.000000,8.000000,4.000000,8.000000,3.000000,3.000000,3.000000,8.000000,5.000000,4.000000,5.000000,1.000000,8.000000,8.000000,8.000000,8.000000,5.000000,4.000000,2.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,5.000000,8.000000,5.000000,8.000000,8.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,5.000000,5.000000,6.000000,8.000000,8.000000,8.000000,6.000000,5.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,5.000000,5.000000,5.000000,6.000000,1.000000,3.000000,1.000000,"0633",6.000000,1.000000,2.000000,,66.670000
"s8tAx61",1.000000,1.000000,1.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,3.000000,1.000000,8.000000,1.000000,1.000000,4.000000,8.000000,8.000000,8.000000,3.000000,4.000000,8.000000,4.000000,4.000000,5.000000,8.000000,5.000000,5.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,3.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,4.000000,4.000000,3.000000,3.000000,4.000000,8.000000,4.000000,4.000000,4.000000,,,,,,,,,5.000000,5.000000,8.000000,5.000000,8.000000,1.000000,3.000000,2.000000,"0301",3.000000,4.000000,2.000000,,66.670000
"s9uAx71",1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,6.000000,8.000000,5.000000,5.000000,5.000000,4.000000,8.000000,5.000000,8.000000,4.000000,4.000000,4.000000,2.000000,8.000000,8.000000,8.000000,8.000000,6.000000,6.000000,8.000000,8.000000,8.000000,8.000000,4.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,8.000000,6.000000,1.000000,3.000000,4.000000,"1528",15.000000,2.000000,2.000000,,83.330000
"sapAg4b",2.000000,3.000000,1.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,7.000000,6.000000,6.000000,8.000000,2.000000,2.000000,4.000000,4.000000,4.000000,8.000000,4.000000,4.000000,4.000000,3.000000,5.000000,5.000000,5.000000,6.000000,6.000000,6.000000,6.000000,8.000000,5.000000,8.000000,5.000000,6.000000,8.000000,6.000000,6.000000,6.000000,6.000000,8.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,7.000000,6.000000,7.000000,7.000000,3.000000,5.000000,5.000000,6.000000,6.000000,5.000000,5.000000,4.000000,,,,,,,,,7.000000,7.000000,6.000000,7.000000,7.000000,1.000000,3.000000,4.000000,"0542",5.000000,2.000000,2.000000,,94.44333333333333
"sayAc4b",2.000000,2.000000,3.000000,1.000000,2.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,1.000000,6.000000,8.000000,3.000000,2.000000,3.000000,3.000000,4.000000,8.000000,4.000000,4.000000,5.000000,3.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,3.000000,8.000000,4.000000,8.000000,4.000000,4.000000,8.000000,5.000000,4.000000,5.000000,8.000000,8.000000,8.000000,8.000000,6.000000,6.000000,4.000000,6.000000,6.000000,6.000000,6.000000,5.000000,3.000000,5.000000,5.000000,2.000000,4.000000,4.000000,5.000000,4.000000,,,,,,,,,5.000000,6.000000,6.000000,3.000000,5.000000,1.000000,3.000000,2.000000,"0403",4.000000,3.000000,2.000000,,66.66333333333334
"sayBc4b",1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,7.000000,6.000000,6.000000,6.000000,6.000000,4.000000,4.000000,3.000000,8.000000,4.000000,4.000000,5.000000,4.000000,6.000000,6.000000,5.000000,6.000000,7.000000,6.000000,6.000000,8.000000,8.000000,8.000000,4.000000,8.000000,8.000000,8.000000,8.000000,5.000000,5.000000,5.000000,8.000000,8.000000,5.000000,6.000000,5.000000,6.000000,6.000000,6.000000,,5.000000,6.000000,5.000000,6.000000,6.000000,8.000000,6.000000,6.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,5.000000,5.000000,6.000000,1.000000,3.000000,5.000000,"1545",15.000000,1.000000,2.000000,,66.670000
"sayAa4b",1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,6.000000,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,3.000000,3.000000,"0706",7.000000,3.000000,2.000000,,83.330000
"sc2Ays2",1.000000,2.000000,4.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,7.000000,3.000000,8.000000,3.000000,3.000000,6.000000,6.000000,6.000000,8.000000,5.000000,5.000000,6.000000,3.000000,8.000000,6.000000,6.000000,6.000000,6.000000,7.000000,7.000000,8.000000,8.000000,8.000000,3.000000,8.000000,8.000000,6.000000,8.000000,6.000000,8.000000,8.000000,8.000000,8.000000,6.000000,6.000000,5.000000,7.000000,7.000000,6.000000,7.000000,7.000000,6.000000,7.000000,8.000000,6.000000,7.000000,6.000000,7.000000,4.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,5.000000,6.000000,1.000000,3.000000,5.000000,"0602",6.000000,3.000000,2.000000,,77.77666666666666
